id,movie_id,title,imdb_index,kind_id,production_year,phonetic_code,episode_of_id,season_nr,episode_nr,note,md5sum
14152,925191,Names Will Never Hurt Me,,7,,N5245,14151,4,4,,df32b0b4e961bff4f83be4a78bdb2f31
14168,926797,Sports for All,,2,1949,S1632,,,,(USA) (new title),573b584cb7ef967d3baf28cb89da31d3
14245,930027,The Delora Bueno Show,,2,1949,D4615,,,,(USA) (alternative title),14f84f417e3b2b89269d6963b38f0278
14266,932015,Eddie Condon's Floor Show,,2,1949,E3253,,,,(USA) (complete title),d417d8c52770bffaad7f5f7089394c9b
14276,933781,Bill and Ben,,2,1952,B4531,,,,(UK) (informal title),54be0ff09fb832f4fd1c59cb9593c1ef
14380,940313,Ford Festival Time,,2,1951,F6312,,,,(USA) (new title),d01ada7781546db98d1b702b7b8fc0c3
14382,940313,The James Melton Show,,2,1951,J5254,,,,(USA) (new title),9a431f9924989ee32a1815122ff07a9b
14384,940522,Cross Current,,2,1951,C6265,,,,(USA) (rerun title),9753e1a7cf9a16e9dc6a76ec83f8adc9
14385,940522,Dateline: Europe,,2,1953,D3456,,,,(USA) (rerun title),b5d1f1d615dfafe16defac849f977882
14386,940522,Overseas Adventures,,2,1954,O1623,,,,(USA) (rerun title),2879bd3ece734102ccd6f50ed13ec410
14389,940522,Foreign Intrigue,,2,1951,F6253,,,,,a3a8d1420d211ae8535e5399b16f276f
14388,940544,The Blush,,7,,B42,14389,4,37,(USA) (alternative title),f7fe30be8b8779ee5a0e6266d13ac44c
14390,940587,Sweet Revenge,,7,,S3615,14389,4,30,(USA) (alternative title),ea9dd34bb68abbb062244b6166acb7f3
14435,942009,F1,,2,1950,F,,,,(International) (short title),b9735c721405d91c0eda89ebe74cc37d
14436,942009,FIA Formula One World Championship,,2,1950,F1654,,,,(International) (complete title),38df6aa47dce337e857b9146564bbdc6
14437,942009,Formula 1,,2,1950,F654,,,,(International) (imdb display title),aef4c6cb55ed45ed6861a00dcd9c79d7
14438,942009,Formula One,,2,1950,F6545,,,,(International) (short title),1b0a675d38f7e5b1b827930205293193
14490,946272,Charles Boyer Stars,,2,1956,C6421,,,,(USA) (rerun title),bff9bde313cc73dc2531f98579e8a539
14491,946272,Dick Powell Presents,,2,1959,D2141,,,,(USA) (rerun title),16ba72c6fcc99df313c3359558f28a96
14492,946272,Four Star Theatre,,2,1955,F6236,,,,(UK) (new title),c03deaa7b32d8f39c25dfcbf35f85c24
14493,946272,Golden Playhouse,,2,1956,G4351,,,,(USA) (rerun title),e245d7e1c19d337d3c7419bb8df6a2ed
14494,946272,Presenting Charles Boyer,,2,1957,P6253,,,,(USA) (rerun title),f04040f2f70ae34ed7bf7286e01a6d6a
14495,946272,Presenting David Niven,,2,1957,P6253,,,,(USA) (rerun title),019613c13eadcb73c74acfb3abab326d
14496,946272,Presenting Dick Powell,,2,1957,P6253,,,,(USA) (rerun title),9a4fa7c98087f8945354a75b5f4c4a22
14497,946272,Presenting Ida Lupino,,2,1957,P6253,,,,(USA) (rerun title),ab510e3505cadd6f5894b60600415734
14498,946272,Star Performance,,2,1952,S3616,,,,(USA) (rerun title),a580c0ee47b95d9bab471a133b2f20ed
14499,946272,Thursday Matinee,,2,1959,T6235,,,,(Australia) (rerun title),5827c0561ee1a2dc20fdaab9eff1c1c8
14500,946272,Tuesday Matinee,,2,1959,T2353,,,,(Australia) (rerun title),09ef5f3105551f493973bb2f7c5a3ae7
14501,946272,Wednesday Matinee,,2,1959,W3523,,,,(Australia) (rerun title),816fc7dd50a652f4fb62d43e8ca02543
14502,946272,Four Star Playhouse,,2,1952,F6236,,,,,82a31b321bb8c8007042e6cefb282e6e
14503,946388,Mr. Bingham,,7,,M6152,14502,1,18,,a437db2fed2c03b8369008c07f10c92a
14504,946403,All Star Revue,,2,1951,A4236,,,,(USA) (new title),ae06c199eae9f896ddc6d53d1edd8873
14673,961512,Daytime Challenge,,2,1957,D3524,,,,(Canada: English title) (daytime version title),9226f2ef567b8b434961a25fc3fab343
14674,962052,"Dr. Bill Baxter, Arzt in Arizona",,2,1967,D6141,,,,(West Germany),4751ff036d01cde9b3be17b0118bd768
14675,962052,Man of the West,,2,1958,M5132,,,,(USA) (syndication title),3a201a0dc6bafe87a6fce4c1399ad73a
14676,962052,Unarmed,,2,1958,U5653,,,,(USA) (syndication title),35a1a05caa6485209fccc8c8a4b85a99
14839,968174,Brave Stallion,,2,1955,B6123,,,,(USA) (syndication title),6202ed1c0d7c5d29b4bb3454cb259802
14840,968174,Furia,,2,1955,F6,,,,(Italy),9294242dc3f67812c678d77b0b2181cb
14841,968174,Fury - Die Abenteuer eines Pferdes,,2,1991,F6315,,,,(Germany) (imdb display title),0ab5f7ab95cf0afaec9e02a79b637890
14842,968174,Fury,,2,1955,F6,,,,(Austria),2fefee17caf7b6b98bf0ecc8b4aca2cd
14843,968174,Fury-Die Abenteuer eines Pferdes,,2,1958,F6315,,,,(West Germany) (imdb display title),d6ba61d634c0fdfb9e0f4bd2a0d22cd2
531828,968174,Furia,,2,1955,F6,,,,(Italy),9294242dc3f67812c678d77b0b2181cb
15056,975989,Gala-Premiere,,2,1965,G4165,,,,(West Germany) (imdb display title),8931787a10d843f5afa07f08cdea0041
15057,975989,Le gala de l'union des artistes,,2,1959,G4345,,,,(France) (alternative title),85db82244adc85a119aeaf908cacd14e
15062,975989,Gala de l'union,,2,1959,G4345,,,,,85001c83dd97fedfc01f70d0d5f79469
15157,984415,Captured,,2,1952,C1363,,,,(USA) (alternative title),3a9e6550a87da51392b7989d6eafaa01
15158,984415,Gangbusters,,2,2006,G5212,,,,(USA) (DVD box title),cde7f149117389d011b5f32b657f412f
15220,986210,Garry Halliday and the Secret of Omar Khayyam,,2,1959,G6435,,,,(alternative title),a1a63bde6832a50b74f768aa93fb4959
15290,990779,Moonlight Mask,,2,1958,M5423,,,,,0c7b18c19b29b1c651bdc43c4684db5b
15291,990779,Renzoku terebi eiga: Gekkô kamen,,2,1958,R5236,,,,(Japan) (alternative title),0e2622f162db5d8dddca9dac5b22c049
15301,991309,Cartoon Corners,,2,1970,C6352,,,,(USA) (last season title),b750d6b8fc89cde3e1e9c759b9ef3265
15302,991309,Gene's Lodon's Cartoons & Stuff,,2,1959,G5243,,,,(USA) (alternative title),39d6abdf72b09a30ee3f943d5f5bca09
15303,991309,Wonderfull World of Gene London,,2,1968,W5361,,,,(USA) (long new title),7f9a78a7721c543a1e087b70daf19c33
15305,991875,Guest House,,2,1951,G232,,,,,abc8517ea1c21e99c39a145592a3e62e
15306,991896,G.E. Theater,,2,1953,G36,,,,(USA: English title) (informal short title),0dd5b9179590853b6322fc100d58c6b4
15307,991896,G.E. True Theater,,2,1953,G3636,,,,(USA: English title) (tenth season title),bd721dfb392791b02cf6a9f83902099f
15308,991896,General Electric Theater,,2,1953,G5642,,,,,266bdc7d1f858fbffd9e742d288e035a
15315,998059,CBC Theatre,,2,1953,C1236,,,,(Canada: English title),9d96cb752ed7a59b555d60ac7c102e7c
15316,998059,Encounter,,2,1953,E5253,,,,(USA) (imdb display title),98c1fc692e24b5dbb5635fa2be5672c1
15317,998059,Ford Television Theatre,,2,1952,F6341,,,,(Canada: English title),fe89812076dad4e563a265d3d375f95d
15318,998059,General Motors Theatre,,2,1954,G5645,,,,(Canada: English title) (new title),d95a6c8e9e065cde5c36a26e307f2456
15319,998059,General Motors Presents,,2,1952,G5645,,,,,54c49486b760d2cd9888c662e8539ac9
15320,998124,Flight Into Danger,,7,,F4235,15319,4,17,,8793e3565839ea9b7f4f3c51b5078de0
15424,1008975,The Secret Monday,,2,1957,S2635,,,,(International: English title) (imdb display title),8f386000c0a0d8bd9a17f9054160abeb
15528,1013013,Tenente Sheridan,,2,1959,T5326,,,,(Italy) (informal title),12dc08528c9eb4db751c83a9edbb8933
15563,1013969,Cavalcade of Sports,,2,1950,C1423,,,,(USA) (alternative title),5b0ec4cf1ece8c16414a3893cfb8c482
15564,1013969,Sports Newsreel,,2,1951,S1632,,,,(USA) (new title),b8dbfc9009c7fec7796e0e87602541f4
15565,1013969,Sportsreel,,2,1952,S1632,,,,(USA) (new title),be35f2067dd060fa0721f583adead3e9
15638,1016304,Around the Town,,2,1949,A6535,,,,(USA) (new title),be591b9aa909723d6d51265ac48032aa
15962,1051025,Goodyear Playhouse,,2,1955,G3614,,,,(USA) (new title),6081c8c2d73f7efe066649a659811b0a
15963,1051169,Award Theatre,,2,1957,A636,,,,(USA) (syndication title),0e2bffdd2ef488f3cd6f24c35811bb52
15964,1051169,Golden Years of Television,,2,1957,G4356,,,,(USA) (cable TV title),82384d9d38f14a9bf3e618bb3d23c4dc
15965,1051169,Turn of Fate,,2,1957,T6513,,,,(USA) (working title),9f35718cc183235b74faa54a5760d268
16356,1068743,Chevron Theatre,,2,1951,C1653,,,,(USA) (new title),9fee6b5d0f327b21d6996b61d9b941c4
16357,1068743,Gruen Guild Theater,,2,1951,G6524,,,,(USA) (new title),224fd6a4b598a433925f6bd93894c388
16455,1072734,Gun Law,,2,1955,G54,,,,(UK),59c6300bfbdd19dc51e1044e1d0608d5
16457,1072734,Gunsmoke,,2,1955,G5252,,,,(UK) (imdb display title),e91a37f028e7ba308973b57f547602eb
16458,1072734,Marshal Dillon,,2,1961,M6243,,,,(USA) (rerun title),b1c0d191f3f92c4762536ef4cb4c8a08
16459,1072734,Rauchende Colts,,2,1967,R2532,,,,(West Germany),71bbf5d1917748c08adb0bbc7cabdd00
16460,1072734,Rauchende Colts,,2,1991,R2532,,,,(Germany) (imdb display title),7a8e6068e218bf4c0b166cd48d9710c2
16461,1072734,Storie del vecchio west,,2,1955,S3634,,,,(Italy),57870bde9d4828f73e414176c9affeee
546512,1072734,Rauchende Colts,,2,1955,R2532,,,,(West Germany),7bed3f1900462bd8156d6d50c75e41a9
16498,1080268,Was gibt es Neues?,,2,1957,W2132,,,,(Austria) (alternative title),ed49856398122dd30e80c4d725ec7fd6
17046,1093364,Hands of Destiny,,2,1950,H5321,,,,(USA) (new title),496af0ac6295af61f87246be3fe71243
17047,1093364,Hands of Mystery,,2,1951,H5321,,,,(USA) (new title),35a1f41ecef2e4d14cb026d816dbf6c2
17117,1101832,Alarm im Hafen,,2,1960,A4651,,,,(West Germany),946d959ff4cec6a7eb187a61c77ba8fc
17118,1101886,Adventure at Scott Island,,2,1957,A3153,,,,,3c0bd231833941e8a2f3ba4ff5954adb
17294,1112943,Diamond Head,,2,1959,D53,,,,(USA) (working title),7ece9a3aa1aa9e9c405d53f893371ccf
17295,1112943,The Islander,,2,1959,I2453,,,,(USA) (original script title),fb919921ce317497806abee923413ce0
17314,1113138,Hawkeye,,2,1957,H2,,,,,3b0baea9d74183695216d9f49b009a4c
17315,1113138,Last of the Mohicans,,2,1957,L2313,,,,(Canada: English title),bfa9429074ea37f9702ef057c2b2337e
17318,1113207,Hawkins Falls: A Television Novel,,2,1953,H2521,,,,(USA) (new title),5860eebcf12d9aa96b961a190dd2d983
17376,1116682,Health and Happiness,,2,1959,H4353,,,,(Australia) (new title),96ab9ea4ecc840065527094eb5129cf6
17616,1125636,The Henry Morgan Show,,2,1951,H5656,,,,(USA) (alternative title),3602fb7feffd5307ba87688f6c9c4d6e
17737,1135659,The Jeannie Carson Show,,2,1960,J5262,,,,(USA) (rerun title),32aaf6bde378e48c0e9f4b8741d75951
17813,1140018,La pattuglia della strada,,2,1955,P3243,,,,(Italy),65828050049410f451e8b448e73ae5e4
18002,1147515,The Hit Parade,,2,1957,H3163,,,,(Australia) (long title),ccc292d41342ee688fcb9b1e9fd9c941
18057,1149462,The Charlie Weaver Show,,2,1959,C6416,,,,(USA) (new title),3be437f84b518f99704236d94dee72b6
18139,1153464,Don Ameche's Musical Playhouse,,2,1951,D5252,,,,(USA) (new title),bdd3a19d3c515cd7be5426290f4601f2
18140,1153464,Don's Musical Playhouse,,2,1950,D5252,,,,(USA) (alternative title),d871792e59ad2a1d8c84c696c595b998
18238,1161585,Hollywood Premiere Theatre,,2,1950,H4316,,,,(USA) (alternative title),3f7133685102c98e6469b26ec5b20714
18243,1162215,Hollywood Backstage,,2,1955,H4312,,,,(new title),597bcd0f20b675237c925f64c0be9d72
18244,1162215,The Ern Westmore Show,,2,1955,E6523,,,,(new title),1e98bee0d0cb78b50f01829eeb9c44e3
18505,1190048,The Commonwealth Bank's Hour of Music,,2,1959,C5431,,,,(Australia) (complete title),29ae68c34f2e053e7eacc0d8e099ccf1
18554,1195785,Art Linkletter's House Party,,2,1952,A6345,,,,(USA) (complete title),7d3dd18eb814436b39120b1bf8f3a9c3
18555,1195785,The Linkletter Show,,2,1968,L5243,,,,(USA) (new title),3579775bbc590ca955910eeea400d6df
18907,1217189,I Led Three Lives,,2,1953,L3641,,,,(USA) (alternative spelling),3fd6b865285dce1d4de878086c61ee1a
18919,1217735,Lucy & Ricky,,2,1951,L262,,,,(USA) (working title),ffe9b0a4cb572af56d087dfc58aa0a25
18920,1217735,Lucy ed io,,2,1951,L23,,,,(Italy),6ef309b786707018438f6561440c986d
18921,1217735,Lucy in Connecticut,,2,1960,L2525,,,,(USA) (rerun title),e4d16523064a2683b6ce5dd038ded9d2
18922,1217735,Lucy,,2,1951,L2,,,,(USA) (working title),6911eeaedd871a551e2c5f45e6759243
18923,1217735,The Sunday Lucy Show,,2,1955,S5342,,,,(USA) (rerun title),d016cbf7cb707e13adcc08033e1abd5e
18924,1217735,The Top Ten Lucy Show,,2,1958,T1354,,,,(USA) (rerun title),7f1c1e8af01d33fdf74d638a6050688c
18925,1217735,I Love Lucy,,2,1951,L142,,,,,0db0722e2bbdc549fe4a547f824e239a
18926,1217892,I Love Lucy Christmas Show,,7,,L1426,18925,6,11,,720f39ed8ac6e9de2011820fc1d3ab2c
18970,1219774,The Three Musketeers,,2,1956,T6523,,,,(USA),e0328c3cf3533c0d66a6ba68a7899443
19014,1221600,I Am the Law,,2,1953,A534,,,,(USA) (alternative spelling),eab35b431659cd7d9c02ac74dbeeb38f
19310,1232997,Im Fernseh-Zoo - Was weiß man schon von Tieren...,,2,1953,I5165,,,,,3777aaf64b38cf440ed34344a1f5b384
19311,1233043,Blick in die Kleintier Lebewelt,,7,,B4253,19310,,,,96b0b2c0a5802feda0ed287f01bec274
19425,1239979,Graham Kennedy's In Melbourne Tonight,,2,1957,G6525,,,,(Australia) (informal alternative title),2c51ad3683418f8c6d5438361b5880f9
19426,1239979,I.M.T.,,2,1957,I53,,,,(Australia) (short title),a31087196f3f2196ddc5169b7c9feb55
19690,1256830,Rocky King,,2,1950,R252,,,,(Australia),99921e032b4e987bd1e138e784210096
19691,1256830,"Rocky King, Detective",,2,1950,R2523,,,,(USA) (new title),c9cd817203f4b74bdb043c30fb75daec
20014,1276090,The Bachelors,,2,1954,B2462,,,,(syndication title),1bd53d24d141e9c60d6d43c4f4b541b1
20038,1278702,The Wallace and Ladmo Show,,2,1954,W4253,,,,(USA) (new title),3743341756cf68978064be0c60532831
20039,1278702,Wallace and Company,,2,1954,W4253,,,,(USA) (alternative title),6d8a4f99b01aa85cc6c4fc5c006d9d2f
20062,1279801,Play of the Week,,2,1955,P4132,,,,(UK) (short title),912e229d334e921449a34cc61cb38fdb
20067,1279801,ITV Play of the Week,,2,1955,I3141,,,,,f1cdec1b5b81f3e4d75a5c4047eda1e7
20068,1280268,The Last Enemy,,7,,L235,20067,2,2,,d04ff638189c6a021c204de93d237a00
20075,1280947,ITV Television Playhouse,,2,1955,I3134,,,,,b13d82effd6af0b8e3301b05252da91f
20256,1290294,Jane Wyman Presents,,2,1963,J5162,,,,(USA) (rerun title),51b7ad43487f2a4b4521cd2e8a4d0524
20257,1290294,Jane Wyman Show,,2,1962,J52,,,,(West Germany) (imdb display title),27198e34db58c75c5f094ae9349c9d3a
20258,1290294,Jane Wyman Theater,,2,1955,J536,,,,(USA) (alternative title),49138e86acf1d52d2db147580a2990a4
20325,1293983,Art Ford's Jazz Party,,2,1958,A6316,,,,(USA) (informal title),e8bfd21b3720288790e15b06b4970c3b
20335,1294804,Jede Sekunde ein halber Franken,,2,1959,J3253,,,,(Switzerland: German title) (imdb display title),3d2d074feac8099ee162c0fd33ad6652
20601,1315435,"Von Cowboys, Sheriffs und Banditen",,2,1972,V5212,,,,(West Germany) (imdb display title),de2c088966c4431e7d907d48e205d168
20602,1315474,Staccato,,2,1959,S323,,,,(USA) (short title),6bdb2b2442ffb240ccea23d2de2b9f60
20756,1321336,Don Messer's Jubilee,,2,1959,D5262,,,,(Canada: English title) (complete title),0876345b42195ed4faf485ee8f36644d
20762,1322419,The Fred Allen Show,,2,1953,F6345,,,,,81359bec69e40b1443258bcb0fdf1f60
20764,1326745,"Roy Bean, ein Richter im wilden Westen",,2,1956,R1562,,,,(West Germany),ab7b65ab3b24495d14dc2dc2e79dfe4a
20843,1330778,Jimmy Blaine's Junior Edition,,2,1951,J5145,,,,(USA) (complete title),a39f3048cc24ed66a4ecac01ce658a6d
20844,1330850,Holiday Edition,,2,1959,H435,,,,(Canada: English title) (summer title),10c2c5e92f24d71f6ab76e8cfecd4162
20917,1335531,Justice,,2,1954,J232,,,,,0e79c1d4f5a4378a71859149236eeee4
20918,1335558,House Of Hatred,,7,,H2136,20917,2,21,,71033be9b068c8985f013298d1f3c461
21464,1350984,Shari & Her Friends,,2,1956,S6165,,,,(USA) (fifth season title),2ad00edfabe7af211c4310663fea35b6
21480,1351825,Servus Kasperl,,2,2008,S6121,,,,(Austria) (alternative title),ea1ff9ffead9c208f698fe8b18a920c8
21536,1354851,College of Musical Knowledge,,2,1954,C4215,,,,(USA) (new title),0af94d6f7d441353c3d9a3402633ecf9
21587,1356001,Channel 13 News,,2,1990,C5452,,,,(USA) (new title),bc6504289b9be51fd853f474f4a1109f
21588,1356001,KCOP Real News 13,,2,1993,K2164,,,,(USA) (new title),19244cb29896e157bc9723ca075102aa
21589,1356001,My 13 News,,2,1990,M52,,,,(USA) (new title),477225d4dad8305a03a6b5b4e80299c2
21590,1356001,UPN 13 News,,2,1954,U152,,,,(USA) (new title),e346913e9b16a45debb45fe73cb5c6dd
21591,1356001,UPN News 13,,2,1995,U152,,,,(USA) (new title),262c78ab024b11c4299daa9119930a65
21600,1356377,The Big Issue,,2,1953,B2,,,,(USA) (new title),2b3bbd53e70d7984e43310418a431575
22115,1365644,John Kieran's Kaleidoscope,,2,1949,J5265,,,,(USA) (alternative transliteration),23f77ae037b40aa01dd705c51abe818d
22228,1369039,Kinderstunde mit Ilse Obrig,,2,1951,K5362,,,,(West Germany) (alternative title),878dd3def83c61d4140b92091ebbe411
22229,1369039,Kinderstunde mit Irene Koss,,2,1954,K5362,,,,(West Germany) (alternative title),84efd23381d0b439d69da471c48288a1
22421,1379619,Knight Errant '59,,2,1959,K5236,,,,(UK) (alternative title),8b05387053901df71fd1a1a17c748ea1
22449,1381144,Korn Kobblers,,2,1948,K6521,,,,,dae12c9e6bb981dde0accbb918dd3f6d
22550,1385363,Deadline 195X,,2,1953,D3452,,,,(USA) (alternative title),ffc615e6836886032a0bb30feca9f14a
22551,1385363,KOMO News 4,,2,1953,K52,,,,(USA) (alternative title),f4a492ed16d174c7e36ee6e91981c409
22552,1385363,News 4,,2,1953,N2,,,,(USA) (alternative title),e8c1fa760386d53da45f4e995adcecb3
22676,1388657,Kraft Mystery Theater,,2,1959,K6135,,,,,ba88e7a94c24a37864b33c2702ea165f
22683,1388760,Kraft Mystery Theatre,,2,1947,K6135,,,,(USA) (new title),543b6c1647e15d3d9bbe241b5c145f78
22684,1388760,Kraft Theatre,,2,1947,K6136,,,,(USA) (new title),64a34440df2cdb0a2fe948f47fa80999
22685,1389346,Ponds Theater,,2,1955,P5323,,,,(USA) (new title),0fe5120c8d1cdde18e9a56861218f5d7
22760,1392158,Der kleine Maulwurf,,2,1957,K4546,,,,(West Germany),462040dfec4549a5e6f72b21d4e7724f
22762,1392158,Krtko,,2,1957,K632,,,,(Czechoslovakia: Slovak title) (ISO-LATIN-2 title),a65646125f1988b96ff2459867479a0e
22763,1392158,Little Mole,,2,1957,L3454,,,,(International: English title),bf77739477be2867d5579c3f835e314b
22774,1392158,Krtek,,2,1957,K632,,,,,9e84128d8937174f2b2f696732e26518
23575,1425468,The Anodin Family,,2,1956,A5351,,,,(International: English title) (imdb display title),d0c8058452ab76b54529397c6bca6877
23581,1425558,The Plouffe Family,,2,1953,P4154,,,,(Canada: English title),7a06b255ae7af041845ec2710545f3ba
23781,1446032,Dangerous turn off,,2,1959,D5262,,,,(Italy) (informal literal English title),a7bd1074935d3caf6c58d6db7df3839e
23911,1455236,Abendjournal Baden-Württemberg,,2,1957,A1532,,,,(Germany) (alternative title),61268ffb5a0979010628c80c128794d2
23912,1455236,Abendschau Baden-Württemberg,,2,1957,A1532,,,,(Germany) (alternative title),ce8454fbf9ba82336dba2b7339fad636
23913,1455236,Landesschau Baden-Württemberg,,2,1957,L5321,,,,(Germany) (imdb display title),e5875fd34c0dfa7b50d8fc86bdb56054
23934,1456149,Am Fuß der Blauen Berge,,2,1959,A5136,,,,(West Germany),b12990997636e07d65958446e2272dbc
23935,1456149,Am Fuß der Blauen Berge,,2,1991,A5136,,,,(Germany) (imdb display title),90c03ff3580a49b997d650fb32b6d46f
546547,1456149,Am Fuß der Blauen Berge,,2,1959,A5136,,,,(West Germany),b12990997636e07d65958446e2272dbc
23967,1462395,Justus järjestää kaiken. Lasse Pöysti -show,,2,1959,J2326,,,,(Finland) (long title),f9c01ded782f4251fd74dac35185de15
23969,1462422,Jeff's Collie,,2,1954,J124,,,,(USA) (syndication title),2db74c62c3775ead0f73a23995747dc7
23973,1462422,Timmy and Lassie,,2,1954,T5342,,,,(USA) (syndication title),6545150c171da0125878b2922307a0ce
23974,1462422,Lassie,,2,1954,L2,,,,,052bf4ba1d2ba67453a45b75b884e75b
24095,1482815,Lo sceriffo indiano,,2,1959,S2615,,,,(Italy) (imdb display title),508bbe824ef8bd2b54c09e12251a8089
24096,1482815,The Westerners,,2,1959,W2365,,,,(USA) (syndication title),a239c9cfca43ade122baadb39d7cb1cc
24097,1482893,The Lawman,,2,1958,L5,,,,(USA) (alternative title),b817c9b2036985b358a82104f5975964
24264,1494798,Erwachsen müßte man sein,,2,1965,E6253,,,,(West Germany),8d03a1077711a4ef0b2e0487007efde5
24265,1494798,Il carissimo Billy,,2,1957,C6251,,,,(Italy) (imdb display title),acb5859e34ec8ccd2ae10ea5f1afa322
24266,1494798,It's a Small World,,2,1957,I3254,,,,(USA) (working title),c3b73c712dd5f5bb04444591d66014b7
24267,1494798,Wally and the Beaver,,2,1957,W4531,,,,(USA) (working title),41b0c442503aa55fbbccfb7a31a6bd95
24389,1504042,Die Abenteuer von Tim und Struppi,,2,1986,A1536,,,,(West Germany) (imdb display title),32b36b00f364c1569604aadfeb53cb24
24390,1504042,Hergé's Adventures of Tintin,,2,1962,H6231,,,,(International: English title) (literal title),bf13abf5bd3490f7e9c1c01476ec828e
24431,1504042,Les aventures de Tintin,,2,1957,A1536,,,,,547ef6f85d345dcd150820303f048005
24402,1504044,L'étoile mystérieuse,,7,,T4523,24431,1,7,(Belgium: French title),2216297a7bc64ce5d0d3847ec4567d52
24404,1504044,The Shooting Star,,7,,S3523,24431,1,7,(UK),78baeb663219cc9d89f04dd736747548
24406,1504044,The Star of Mystery,,7,,S3615,24431,1,7,(USA) (dubbed version),f27af926b5a3b321ec8815d3d36ec309
24408,1504044,Tim und Struppi - Der geheimnisvolle Stern,,7,,T5323,24431,1,7,(West Germany) (video title),8da774aa8d50d0cedc4efa301acd98fd
24410,1504046,De krab met de gulden scharen,,7,,K6153,24431,1,6,,af70c2a34f471306020d9c364be44b4d
24412,1504046,Le crabe aux pinces d'or,,7,,C6121,24431,1,6,(Belgium: French title),3fd057c3d24fc0d8162a928ae8a4cc4b
24414,1504046,The Crab with the Golden Claws,,7,,C6132,24431,1,6,(UK),e58461c8ad659b46a73215d030f718c9
24416,1504046,Tim und Struppi - Die Krabbe mit den goldenen Scheren,,7,,T5323,24431,1,6,(West Germany),a101159caff374fd288ce40477ea2409
24418,1504047,Het geheim van de Eenhoorn,,7,,G5153,24431,1,1,,6c719525d5f9ecedec59d9dad7689901
24420,1504047,Le secret de la Licorne,,7,,S2634,24431,1,1,(Belgium: French title),89ffad6f68e8f17d775ed41dbc3ed264
24422,1504047,The Secret of the Unicorn,,7,,S2631,24431,1,1,(UK),456ba29e88851908f4ebd95898e98834
24424,1504047,Tim und Struppi - Das Geheimnis der Einhorn,,7,,T5323,24431,1,1,(West Germany),3acaf00c4e7721a58fc1feb12d412c22
24426,1504048,De schat van scharlaken rackham,,7,,S2315,24431,1,2,,c8c43afd75a28da697c19f753429306a
24428,1504048,Le trésor de Rackham le Rouge,,7,,T6263,24431,1,2,(Belgium: French title),161c54a20cbaf083c37bd11259e51c94
24430,1504048,Red Rackham's Treasure,,7,,R3625,24431,1,2,(USA) (dubbed version),096dadd93264f2fd9cf84c929b773988
24432,1504048,Tim und Struppi - Der Schatz Rackhams des Roten,,7,,T5323,24431,1,2,(West Germany) (video title),3b722e7aacfb299af8b68f14e57a9cbe
24461,1504223,Les belles histoires des pays d'en haut,,2,1956,B4236,,,,,63b809d787f59b913ebb7c708cdd7a12
24486,1504795,Die Fälle des Monsieur Cabrol,,2,1981,F4325,,,,(West Germany),e07a70f10c9e456e4098218edee9c8df
24487,1504795,Kommissar Cabrol ermittelt,,2,1986,K5262,,,,(East Germany),8359b4e4abe151897508a7357e917545
24488,1504795,Les 5 dernières minutes,,2,1975,D6562,,,,(France) (alternative spelling),f074c7e247205a2178db90efc2c269a3
24844,1515377,Ihr Star: Loretta Young,,2,1963,I6236,,,,(West Germany) (imdb display title),caca6f41d20d8b80954be3d9b02c3902
24845,1515377,The Loretta Young Show,,2,1954,L6352,,,,(USA) (new title),909659b6b1269e1da46dd7aa715237ea
24846,1515377,The Loretta Young Theatre,,2,1960,L6352,,,,(USA) (rerun title),984e6f5a2707c6a20de4dac5ef1e849d
24981,1523870,Snarky Parker,,2,1950,S5621,,,,,abbbaafce4c6e0e176ffe3edcca8b6d0
25022,1527063,Theatre Royal,,2,1955,T364,,,,(UK),e0d9c213dc255aebdc8e82b36962dd49
25321,1547540,Anwalt der Gerechtigkeit,,2,1963,A5436,,,,(West Germany),4b4ba8b2dbeee9253e471fda6e256715
25405,1553165,A Television Journal of the Important Issues of the Hour,,2,1951,T4125,,,,(USA) (subtitle),b4f56408be4610d757eeec4edb02d48e
25629,1578719,L'amore della vita,,2,1951,A5634,,,,(Italy) (dubbed version),f3d196203a331318ce09a04c482c3906
25714,1583386,The Great Foodini,,2,1949,G6313,,,,(USA) (new title),dfdeee17699731b94920127b80ad0242
25745,1586124,The Soupy Sales Show,,2,1959,S1242,,,,(USA) (new title),940f9388aae05a7014a4b7ed921fcc0b
25766,1587541,Summer Video Theatre,,2,1950,S5613,,,,(USA) (summer title),aacb462205c9fe5fdba651af73d3490e
25849,1592219,Dezernat 'M',,2,1966,D2653,,,,(West Germany),c83f8f488c5d36411325244e2e3e69fc
25850,1592219,Dezernat 'M',,2,1991,D2653,,,,(Germany) (imdb display title),ef6d018a9a1ac8fb01b7145edfa97ba1
546557,1592219,Dezernat 'M',,2,1957,D2653,,,,(West Germany),54c867bf5514c75fc1951e9c73023765
26254,1607989,Kommissar Maigret,,2,1965,K5265,,,,(West Germany),45ee5d4347c6f46097b484d61d6875d4
26367,1609804,Major Del Conway of the Flying Tigers,,2,1951,M2634,,,,(USA) (alternative spelling),cb914426a5b2627313ab84fbe22224c1
26368,1609804,The Flying Tigers,,2,1951,F4523,,,,(USA) (short title),a6a26fdbf39a3a3b34fc4cb2094f471e
26389,1610633,The Children's Hour,,2,1953,C4365,,,,(USA) (working title),6987fba1c065a9bf12b6f662407c605d
