,id,title,kind_id,production_year,phonetic_code,series_years,md5sum,id.1,movie_id,company_id,company_type_id,note,id.2,name,country_code,name_pcode_nf,name_pcode_sf,md5sum.1
2577,1217735,i love lucy,2,1951,l142,1951-1957,0db0722e2bbdc549fe4a547f824e239a,279328,1217735,66,1,(1951-1957) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
2759,1220460,i'll buy that,2,1953,i413,1953-1954,d2087ff901706fb3b8b5da26d1563c18,280285,1220460,66,1,(1953-54) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
2760,1221688,i've got a secret,2,1952,i1232,1952-1967,d688060f922b0f0fd8896e60624c97f5,280558,1221688,66,1,(1952-1967) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3032,1241344,in the first person,2,1949,i5316,1949-1950,e2f0eb71c87c9d2d3a5bb282a62cbc7b,286488,1241344,66,1,(tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3033,1242157,in the park,2,1951,i5316,1951-1953,28bfc583df1c5a40a5091fa3a787ddb1,286805,1242157,66,1,(1951) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3034,1261038,inside u.s.a. with chevrolet,2,1949,i5232,1949-1950,3f614917fc15cc03ec11d1fb1bb2fc27,288414,1261038,66,1,(1949) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3048,1275470,it pays to be ignorant,2,1949,i3123,1949-1951,14bd1af49dda1d92c5b1449a84e87e15,291853,1275470,66,1,(original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3049,1276924,it's always jan,2,1955,i3242,1955-1956,19b63298cbc8022a55cc7cf5cb966e31,292196,1276924,66,1,(1955-1956) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3076,1277862,it's news to me,2,1951,i3252,1951-1954,23c68c3c112224bd004df988cf052b3a,292587,1277862,66,1,(1951-1954) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3078,1313665,joe & mabel,2,1956,j514,1956-????,63c416321041c30d661243e8a28b0cb6,298031,1313665,66,1,(original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3079,1314027,joey faye's frolics,2,1950,j1216,1950-????,d27102b39b002af93a30781eb2d3e0d3,298223,1314027,66,1,(tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3080,1315435,johnny ringo,2,1959,j5652,1959-1960,b7c8a26718038368747784ddd27a0f42,298597,1315435,66,1,(1959-1960) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3094,1336426,juvenile jury,2,1947,j1542,1947-1955,9db2ccfb26f243c734929545aea11e68,302763,1336426,66,1,(1954) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3095,1379038,kmov st. louis news channel 4,2,1954,k5123,1954-????,b024edf1ee3e997646e64c17d21f6d6c,304671,1379038,66,1,(1954) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3096,1356385,keep talking,2,1958,k1342,1958-1960,0b2c6b7c17e66f18cad1147167bc7344,308678,1356385,66,1,(1958-1959) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3098,1381144,kobb's corner,2,1948,k1265,1948-1949,f42489dcfc74365b40ab02ddcf7559bf,314419,1381144,66,1,(usa),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3100,1395459,"kuda bux, hindu mystic",2,1950,k3125,1950-????,cd6e017cae142c1d4aa4cdf58cd40e5c,317469,1395459,66,1,(1950) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3101,1454515,lamp unto my feet,2,1948,l5153,1948-1979,2c35743fd4ba8d2eb33ecdba7af42b83,325847,1454515,66,1,(1948-1979) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3121,1462422,lassie,2,1954,l2,1954-1974,052bf4ba1d2ba67453a45b75b884e75b,327710,1462422,66,1,(1954-1971) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3321,1494798,leave it to beaver,2,1957,l1316,1957-1963,b82a3a8bfa7e2825d21247a5e014a7e4,334128,1494798,66,1,(1957-1958) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3362,1495099,leave it to larry,2,1952,l1346,1952-????,d9d9bc4aa0a4f56cf563e4ee991ef5f2,334573,1495099,66,1,(1952) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3374,1523682,life with father,2,1953,l1313,1953-1955,8b110bf68c3f396ebd079c080e5ea9c8,340334,1523682,66,1,(1953-1955) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3377,1523826,life with luigi,2,1952,l1342,1952-????,62c58fe59fe4731d22de18ba22afa68d,340373,1523826,66,1,(1952-1953) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3382,1523870,life with snarky parker,2,1950,l1325,1950-????,90b6cf5f21c481c90f7726294c3a4435,340381,1523870,66,1,(1950) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3383,1537518,live like a millionaire,2,1951,l1425,1951-1953,699624c5d8babe4e03246eb2aa432b90,344723,1537518,66,1,(1951-1952) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3384,1553165,longines chronoscope,2,1951,l5252,1951-1955,15bd316f882db73f584fae002763e54d,346783,1553165,66,1,(original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3864,1554195,look up and live,2,1954,l2153,1954-1979,d15d24f0d78aa773330abff7b2aade0f,347427,1554195,66,1,(1954-1979) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3877,1578719,love of life,2,1951,l141,1951-1980,499912fe18569f226fb5d67e825a061c,351143,1578719,66,1,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3880,1583386,lucky pup,2,1948,l21,1948-1951,b257c67f6584e49323a1f0b3e7aafeb7,352236,1583386,66,1,(1948-1951) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3881,1587520,lux playhouse,2,1958,l2142,1958-1959,8ff9af21ddf5de9aa67ced0a5d14569d,353056,1587520,66,1,(1958-1959) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
3901,1587541,lux video theatre,2,1950,l2136,1950-1959,7e2da9e70d4bc6e3cfc139fefa185188,353076,1587541,66,1,(1950-1954) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4084,1610633,make room for daddy,2,1953,m2651,1953-1965,b0ce5c7631203cdee425b6cf0c8e7023,359686,1610633,66,1,(1957-1964) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4173,1617824,man against crime,2,1949,m5252,1949-????,c91dc94b916bb728c4dfc7acbe8b0bf9,361725,1617824,66,1,(1949-1953) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4258,1619552,man of the week,2,1952,m5132,1952-1954,51da60a8d0e3f54f3bafb76e8aee65f7,362092,1619552,66,1,(1952-1954) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4259,1621312,manhattan showcase,2,1949,m5352,1949-????,ec175ac7bae5431bcc4ab0af4b5a8402,362433,1621312,66,1,(1949) (usa) (theatrical),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4260,1630678,markham,2,1959,m625,1959-1960,378ff2530e9686cfd5f6775221885961,364464,1630678,66,1,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4290,1635404,mary kay and johnny,2,1947,m6253,1947-1950,280206689c7d3d13cbd82916df3d7b40,366094,1635404,66,1,(1949) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4291,1637573,masquerade party,2,1952,m2631,1952-1960,267e96ebb79f4876da9779b5f46effb4,366434,1637573,66,1,"(1953-1954, 1958 and 1959-1960)",66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4293,1641373,masters of magic,2,1949,m2362,1949-????,805ae581332d0058067415e32e3bf6f4,367107,1641373,66,1,(1949) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4294,1654586,medallion theatre,2,1953,m3453,1953-1954,2c50f0e500f745c89ad2ddabc5d75afe,372303,1654586,66,1,(1953-1954) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4313,1656792,meet betty furness,2,1953,m3131,1953-????,97cdb1b0eaee0a4ca19edeeee54b15a8,373688,1656792,66,1,(1953) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4314,1656807,meet corliss archer,2,1951,m3264,1951-????,2db213eeae449694c52b2f02b1624be7,373689,1656807,66,1,(original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4315,1656808,meet corliss archer,2,1954,m3264,1954-????,0e58090eef4bacbcfd060244563f3d9f,373691,1656808,66,1,(1951-1952) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4317,1656907,meet me at the zoo,2,1953,m3532,1953-????,f7fc178efc2c02a80ed677ff90c9aace,373747,1656907,66,1,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4318,1656909,meet millie,2,1952,m354,1952-1956,1d3837ac4bfb71e5b2ef317e413f5f02,373749,1656909,66,1,(1952-1956) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4397,1657011,meet mr. mcnutley,2,1953,m3565,1953-1955,be046c90a5a3d56f1862efa32fb8e28d,373831,1657011,66,1,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4475,1665187,men into space,2,1959,m5321,1959-1960,93c31fb3b879c61a784300b241b2198e,375455,1665187,66,1,(1959-1960) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4489,1664906,men at work,2,1941,m5362,1941-????,3beda95714891271c41baf149ac62688,375497,1664906,66,1,(1941) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4490,1683180,mike and buff,2,1951,m2531,1951-1953,ff5d63e71545cf8114546a27b0520236,380356,1683180,66,1,(1951-1953) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4492,1704419,modern homemakers,2,1951,m3652,1951-????,0832e7164231b8c9d8ee82df594db1fc,384987,1704419,66,1,(1951) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4493,1731632,mr. & mrs. north,2,1952,m6562,1952-????,353828873a460b77bb67e25c11e67beb,389123,1731632,66,1,(1952-1953) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4533,1731704,mr. adams and eve,2,1957,m6352,1957-1958,372542750644ddfaf9330709cb18b5aa,389256,1731704,66,1,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4600,1732658,mr. i. magination,2,1949,m6525,1949-1952,cebfc43845823d7210b7a1ad02a8050c,389652,1732658,66,1,(1949-1952) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4604,1732713,mr. lucky,2,1959,m642,1959-1960,75364a17a9b192905cebd4e86b3c774a,389661,1732713,66,1,(1959-1960) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4615,1746274,music 55,2,1955,m2,1955-????,9344fafb4d4abcb1ba5a26e31614458b,393184,1746274,66,1,(1955) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4618,1753674,my favorite husband,2,1953,m1632,1953-1955,627f491cd2ad2eff75a0f07a7d7e5aef,394321,1753674,66,1,(1953-1955) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4633,1754306,my friend flicka,2,1955,m1653,1955-1960,aa19d736ab8be5810dc49fe494b5de3b,394396,1754306,66,1,(1956) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4673,1754346,my friend irma,2,1952,m1653,1952-1954,f5a599a9c50a92e31244cdf59cb24137,394436,1754346,66,1,(1952-1954) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4676,1756506,my little margie,2,1952,m4345,1952-1955,967e2afaa182ac42fc767064d2e83b1e,394907,1756506,66,1,(1952-1953) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4724,1823659,nhl on cbs,2,1957,n4521,1957-1980,ed128b16a1fb0b692bbef9723c97a34f,402373,1823659,66,1,(1957) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4725,1781846,nash airflyte theatre,2,1950,n2614,1950-1951,7700251b646b9b24edf2691d8998457f,404533,1781846,66,1,(usa) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4752,1787476,navy log,2,1955,n142,1955-1958,79b1b88d6452bf7b833a1aa51adb4b14,405824,1787476,66,1,(1955-1956),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4792,1810839,new york philharmonic young people's concerts,2,1958,n6214,1958-1972,666e80c89e8f85bfc3b0f9189f51f0e6,408024,1810839,66,1,(1958-1972) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4800,1871061,of all things,2,1956,o1435,1956-????,13da6bedec0c10da1109d330ab8afd5a,418763,1871061,66,1,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4801,1892346,omnibus,2,1952,o512,1952-1961,c06baaea6a0d374efec4a22c80bb4918,420059,1892346,66,1,(1952-1956) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4871,1900805,on trial,2,1956,o5364,1956-1959,12b8c1a777f0ab7203633f818c9411fe,420700,1900805,66,1,(1959) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4876,1900870,on your account,2,1953,o5625,1953-1956,83f2512a9ad51e5d4089bc32b4be93c0,420754,1900870,66,1,(1954-1956) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4877,1922088,opera television theatre,2,1950,o1634,1950-????,c7af2233c31df35fe415e6238ea6559b,424413,1922088,66,1,(1950) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4878,1935771,out there,2,1951,o36,1951-1952,7cc64bdc71109d9aa68cd8df47527601,426546,1935771,66,1,(1951) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4891,1934904,out of darkness,2,1956,o3136,1956-????,e3efc05ac2dedb88b1cac83bdaec7dd8,426581,1934904,66,1,(1956) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4892,1942338,pabst blue ribbon bouts,2,1948,p1231,1948-1955,d442a1bcdf2b40b5738d5e9fd9fbd667,428483,1942338,66,1,(1948) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4902,1949861,pantomime quiz,2,1947,p5352,1947-????,9f933365f2bc21269c466f3a6684ac8a,430130,1949861,66,1,(1949-1951) (1954 and 1955-1957),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4905,1979329,peck's bad girl,2,1959,p2132,1959-????,b76cfb36034638ceb7ab7b08361b7dfd,434219,1979329,66,1,(1959) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4920,1982399,pentagon u.s.a.,2,1953,p5325,1953-????,cb43a7eb572e69c94f4166adc428a358,435163,1982399,66,1,(1953) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4921,1983062,people's platform,2,1948,p1421,1948-1950,3177174c21b118ed56b7b375cde48a8a,435257,1983062,66,1,(1948-1950) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
4922,1986298,perry mason,2,1957,p6525,1957-1966,3b01313056506d7cd6d0410a36be456e,435940,1986298,66,1,(1957-66) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5003,1986763,person to person,2,1953,p6253,1953-1961,9bda19a48e0fcaaefb0401f1b9c773e8,437349,1986763,66,1,(1953-1961) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5222,2003531,place the face,2,1953,p4231,1953-1955,0a89b55016b8b7e0d8e29f9b6ac6fe77,441781,2003531,66,1,(original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5223,2003571,places please,2,1948,p4214,1948-1949,212d100a9eaafef6ae2a1dbce9ee4227,441801,2003571,66,1,(1948-1949) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5224,2003583,"places, places, places",2,1948,p4214,1948-????,9e143ed7bc3581f8a6700e7d5cc2189b,441803,2003583,66,1,(1948) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5225,2006753,play your hunch,2,1958,p4652,1958-1963,95e657341f9ac50e79f074a8a1668e14,442346,2006753,66,1,(1958-1959) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5351,2022650,police story,2,1952,p4236,1952-????,e7bbd6412a010847ee930b3c518cfdbf,445437,2022650,66,1,(1952) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5354,2046943,presidential straws in the wind,2,1948,p6235,1948-????,0b5818420610c9edb25dd03274c7ce3c,448864,2046943,66,1,(1948) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5355,2046944,presidential timber,2,1948,p6235,1948-1952,6160933684e502082277ce99759efb60,448865,2046944,66,1,(1948-1952) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5356,2047191,press correspondents panel,2,1949,p6262,1949-????,f646ee4f9498e3ee7cb33386e1c9d19a,448944,2047191,66,1,(1949) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5357,2049301,preview,2,1949,p61,1949-????,82594a1fade16e9696f0b94c16980578,449451,2049301,66,1,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5358,2056587,private secretary,2,1953,p6132,1953-1957,e746a522ae46a7eb254e4e8797a55cb7,452320,2056587,66,1,(1953-1957) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5465,2056909,prize performance,2,1950,p6216,1950-????,4c2b81fb29b42c043db7860962672d64,452533,2056909,66,1,(1950) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5466,2057564,professional father,2,1955,p6125,1955-????,f9bf05109c0b14e89e6a6e0b6ce60526,452647,2057564,66,1,(1955) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5485,2067804,public defender,2,1954,p1423,1954-????,050cf624e0721dc24597ca83d0ef5f2e,455184,2067804,66,1,(1954-1955) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5558,2075209,pursuit,2,1958,p623,1958-1959,503b7c7fc212f5036506308fd958ce9c,456115,2075209,66,1,(1958-1959) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5571,2094556,racket squad,2,1950,r2323,1950-????,21c5cff88bda2e76b1364daad5cd7dc7,460001,2094556,66,1,(1951-1953) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5670,2107582,rawhide,2,1959,r3,1959-1965,f2a5dd75105e989d118939e1ec45e629,461834,2107582,66,1,(1959-66) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5705,2118274,red barber's corner,2,1949,r3161,1949-1958,e7d8a2241b18723d7c0d468c1a234b43,464221,2118274,66,1,(1949-1955) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5709,2139831,"richard diamond, private detective",2,1957,r2635,1957-1960,dee26adfff8f0f9a45561f6e54211b26,470063,2139831,66,1,(1957-1959) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5759,2149057,roar of the rails,2,1948,r6136,1948-1949,1f7ee527d437f7cb5397106d5de28d07,472345,2149057,66,1,(1948-1949) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5760,2154333,rod brown of the rocket rangers,2,1953,r3165,1953-1954,76f0805ca0d266fabad9292f5f4d8d3e,474105,2154333,66,1,(1953-1954) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5819,2176908,ruthie on the telephone,2,1949,r3534,1949-????,b97222b63d943def951ade29b27e9696,478951,2176908,66,1,(1949) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
5820,2222471,schlitz playhouse of stars,2,1951,s2432,1951-1959,5007595af9d5c4daa84926ca66dc5634,490079,2222471,66,1,(1951-1959) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
